dataset_dir: /project/6105494/shared/data/
dataset_name: CelebAHQ
global_batch_size: 16
workers: 8
resolution: 256
channels: 3
codebook_size: 65536
codebook_dim: 16
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 0.2
gamma: 0.5
VQ: wasserstein_vq
epochs: 30
eval_epochs: 5
lr: 0.0001
dropout: 0.0
seed: 3407
weight_decay: 1e-05
checkpoint_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/checkpoint/CelebAHQ
results_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/results/CelebAHQ
saver_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/saver/CelebAHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/reconstruction/CelebAHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/yaml/CelebAHQ
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 8
data_pre: CelebAHQ
model_pre: model_65536_16_1
loss_pre: loss_1.0_0.2_0.5
training_pre: wasserstein_vq
saver_name_pre: wasserstein_vq_CelebAHQ_model_65536_16_1_loss_1.0_0.2_0.5
| distributed init (rank 0): env://
| distributed init (rank 1): env://
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/code/models/cache/vgg.pth
dataset name: CelebAHQ
len train_set: 30000
len val_set: 30000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/30] Iters:[1150/1875] loss 0.3965, rec_loss 0.0059, p_loss 0.1552, utilization 0.2771, perplexity 11376.7191,
Train Epoch: [1/30] Iters:[1160/1875] loss 0.4012, rec_loss 0.0058, p_loss 0.1560, utilization 0.2788, perplexity 11445.6865,
Train Epoch: [1/30] Iters:[1170/1875] loss 0.4176, rec_loss 0.0058, p_loss 0.1571, utilization 0.2805, perplexity 11501.2450,
Train Epoch: [1/30] Iters:[1180/1875] loss 0.4181, rec_loss 0.0057, p_loss 0.1546, utilization 0.2817, perplexity 11583.6371,
Train Epoch: [1/30] Iters:[1190/1875] loss 0.4117, rec_loss 0.0056, p_loss 0.1524, utilization 0.2835, perplexity 11657.7758,
Train Epoch: [1/30] Iters:[1200/1875] loss 0.4086, rec_loss 0.0054, p_loss 0.1503, utilization 0.2854, perplexity 11828.7427,
Train Epoch: [1/30] Iters:[1210/1875] loss 0.4038, rec_loss 0.0053, p_loss 0.1480, utilization 0.2865, perplexity 11799.2869,
Train Epoch: [1/30] Iters:[1220/1875] loss 0.3850, rec_loss 0.0052, p_loss 0.1464, utilization 0.2884, perplexity 11964.8303,
Train Epoch: [1/30] Iters:[1230/1875] loss 0.3814, rec_loss 0.0052, p_loss 0.1471, utilization 0.2907, perplexity 12164.4044,
Train Epoch: [1/30] Iters:[1240/1875] loss 0.3803, rec_loss 0.0053, p_loss 0.1468, utilization 0.2909, perplexity 12107.0445,
Train Epoch: [1/30] Iters:[1250/1875] loss 0.3759, rec_loss 0.0054, p_loss 0.1484, utilization 0.2923, perplexity 12155.7020,
