dataset_dir: /project/6105494/shared/data/
dataset_name: CelebAHQ
global_batch_size: 16
workers: 8
resolution: 256
channels: 3
codebook_size: 65536
codebook_dim: 16
project_dim: 16
pq: 1
L: 2
alpha: 1.0
beta: 1.0
gamma: 0.5
VQ: lfq
epochs: 30
eval_epochs: 5
lr: 0.0001
dropout: 0.0
seed: 3407
weight_decay: 1e-05
checkpoint_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/checkpoint/CelebAHQ
results_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/results/CelebAHQ
saver_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/saver/CelebAHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/reconstruction/CelebAHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/yaml/CelebAHQ
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 8
data_pre: CelebAHQ
model_pre: model_16_2
loss_pre: loss_1.0
training_pre: lfq
saver_name_pre: lfq_CelebAHQ_model_16_2_loss_1.0
| distributed init (rank 0): env://
| distributed init (rank 1): env://
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/Rate-Distortion-Perspective/Pixel-Space/code/models/cache/vgg.pth
dataset name: CelebAHQ
len train_set: 30000
len val_set: 30000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/30] Iters:[570/1875] loss 0.4946, rec_loss 0.0149, p_loss 0.3208, utilization 0.0115, perplexity 56.9850,
Train Epoch: [1/30] Iters:[580/1875] loss 0.4947, rec_loss 0.0147, p_loss 0.3213, utilization 0.0116, perplexity 58.0564,
Train Epoch: [1/30] Iters:[590/1875] loss 0.4907, rec_loss 0.0145, p_loss 0.3173, utilization 0.0117, perplexity 59.3136,
Train Epoch: [1/30] Iters:[600/1875] loss 0.4872, rec_loss 0.0141, p_loss 0.3146, utilization 0.0118, perplexity 58.9459,
Train Epoch: [1/30] Iters:[610/1875] loss 0.4856, rec_loss 0.0139, p_loss 0.3119, utilization 0.0120, perplexity 59.9537,
Train Epoch: [1/30] Iters:[620/1875] loss 0.4820, rec_loss 0.0137, p_loss 0.3091, utilization 0.0120, perplexity 60.2018,
Train Epoch: [1/30] Iters:[630/1875] loss 0.4806, rec_loss 0.0136, p_loss 0.3064, utilization 0.0121, perplexity 60.7734,
Train Epoch: [1/30] Iters:[640/1875] loss 0.4813, rec_loss 0.0137, p_loss 0.3055, utilization 0.0122, perplexity 61.9072,
Train Epoch: [1/30] Iters:[650/1875] loss 0.4805, rec_loss 0.0137, p_loss 0.3041, utilization 0.0122, perplexity 63.5866,
Train Epoch: [1/30] Iters:[660/1875] loss 0.4791, rec_loss 0.0136, p_loss 0.3028, utilization 0.0122, perplexity 64.7050,
Train Epoch: [1/30] Iters:[670/1875] loss 0.4790, rec_loss 0.0132, p_loss 0.3031, utilization 0.0121, perplexity 64.8861,
Train Epoch: [1/30] Iters:[680/1875] loss 0.4766, rec_loss 0.0133, p_loss 0.3003, utilization 0.0122, perplexity 65.8721,
Train Epoch: [1/30] Iters:[690/1875] loss 0.4787, rec_loss 0.0134, p_loss 0.3014, utilization 0.0123, perplexity 66.5917,
Train Epoch: [1/30] Iters:[700/1875] loss 0.4768, rec_loss 0.0136, p_loss 0.2990, utilization 0.0123, perplexity 66.7347,
Train Epoch: [1/30] Iters:[710/1875] loss 0.4751, rec_loss 0.0135, p_loss 0.2978, utilization 0.0125, perplexity 66.4897,
Train Epoch: [1/30] Iters:[720/1875] loss 0.4740, rec_loss 0.0133, p_loss 0.2956, utilization 0.0126, perplexity 67.7413,
Train Epoch: [1/30] Iters:[730/1875] loss 0.4737, rec_loss 0.0132, p_loss 0.2951, utilization 0.0128, perplexity 68.7462,
Train Epoch: [1/30] Iters:[740/1875] loss 0.4693, rec_loss 0.0128, p_loss 0.2924, utilization 0.0129, perplexity 69.1477,
Train Epoch: [1/30] Iters:[750/1875] loss 0.4696, rec_loss 0.0126, p_loss 0.2919, utilization 0.0130, perplexity 70.3736,
Train Epoch: [1/30] Iters:[760/1875] loss 0.4694, rec_loss 0.0125, p_loss 0.2919, utilization 0.0130, perplexity 72.2399,
Train Epoch: [1/30] Iters:[770/1875] loss 0.4674, rec_loss 0.0126, p_loss 0.2907, utilization 0.0131, perplexity 72.3318,
Train Epoch: [1/30] Iters:[780/1875] loss 0.4672, rec_loss 0.0126, p_loss 0.2902, utilization 0.0130, perplexity 72.4361,
Train Epoch: [1/30] Iters:[790/1875] loss 0.4676, rec_loss 0.0127, p_loss 0.2891, utilization 0.0132, perplexity 73.5920,
Train Epoch: [1/30] Iters:[800/1875] loss 0.4664, rec_loss 0.0124, p_loss 0.2883, utilization 0.0132, perplexity 74.2638,
